,SatName,Time,longitude,latitude,altitude,px,py,pz,TimeString
581,SUOMI100,2022-01-06 03:48:25,98.15923030217311,6.8450692710282,586.6584389723427,-0.01067389984472283,-0.006949821457882128,-0.07005962151640131,2022-01-06 03:48:25
582,SUOMI100,2022-01-06 03:48:30,98.09674349311257,6.534610367838737,586.7263642603866,-0.010613481226733496,-0.006570187938974006,-0.07010455576930624,2022-01-06 03:48:30
583,SUOMI100,2022-01-06 03:48:35,98.03430879533393,6.224151346308786,586.7954650614189,-0.010552751107162885,-0.0061903727094406195,-0.07014741243228813,2022-01-06 03:48:35
584,SUOMI100,2022-01-06 03:48:40,97.97192370552236,5.913692612879738,586.8657412102064,-0.010491711322329936,-0.005810387138370074,-0.07018819035629013,2022-01-06 03:48:40
585,SUOMI100,2022-01-06 03:48:45,97.90958573159264,5.60323457308152,586.9371924127536,-0.010430363717752035,-0.005430242598281917,-0.07022688845628487,2022-01-06 03:48:45
586,SUOMI100,2022-01-06 03:48:50,97.84729239261428,5.292777632376319,587.0098182458937,-0.010368710148246262,-0.005049950465769862,-0.0702635057111893,2022-01-06 03:48:50
587,SUOMI100,2022-01-06 03:48:55,97.7850412186885,4.982322196585928,587.0836181570077,-0.010306752477951538,-0.00466952212163747,-0.07029804116385491,2022-01-06 03:48:55
588,SUOMI100,2022-01-06 03:49:00,97.72282974835545,4.6718686694038905,587.1585914644608,-0.01024449257976734,-0.004288968947460639,-0.07033049392136752,2022-01-06 03:49:00
589,SUOMI100,2022-01-06 03:49:05,97.66065553089788,4.361417455320157,587.2347373567641,-0.010181932335870548,-0.003908302328782661,-0.07036086315473235,2022-01-06 03:49:05
590,SUOMI100,2022-01-06 03:49:10,97.59851612386976,4.050968957931002,587.3120548928135,-0.010119073637319525,-0.003527533652696994,-0.07038914809907615,2022-01-06 03:49:10
591,SUOMI100,2022-01-06 03:49:15,97.53640909371468,3.7405235796711627,587.3905430019416,-0.010055918383902863,-0.0031466743069602328,-0.07041534805367805,2022-01-06 03:49:15
592,SUOMI100,2022-01-06 03:49:20,97.47433201141043,3.4300817245250284,587.4702004830286,-0.009992468484667756,-0.0027657356831909913,-0.07043946238173392,2022-01-06 03:49:20
593,SUOMI100,2022-01-06 03:49:25,97.4122824606278,3.1196437948486486,587.5510260052722,-0.009928725857179474,-0.0023847291724085587,-0.07046149051065795,2022-01-06 03:49:25
